"id","name","swings_competitive","percent_swings_competitive","contact","avg_bat_speed","hard_swing_rate","squared_up_per_bat_contact","squared_up_per_swing","blast_per_bat_contact","blast_per_swing","swing_length","swords","batter_run_value","whiffs","whiff_per_swing","batted_ball_events","batted_ball_event_per_swing"
641487,"Crawford, J.P.",1075,0.9048821548821548,867,"71.054431516",0.19348837209302325,0.2952710495963091,0.23813953488372094,0.10957324106113034,0.08837209302325581,"7.155855628",7,-28.20209053839775,208,0.19348837209302325,414,0.3851162790697674
663757,"Grisham, Trent",802,0.9001122334455668,640,"71.027885112",0.11471321695760602,0.378125,0.30174563591022446,0.1828125,0.14588528678304238,"7.616144938",15,-7.012204800986813,162,0.20199501246882792,324,0.40399002493765584
678882,"Rafaela, Ceddanne",1104,0.902698282910875,820,"71.017957464",0.12409420289855078,0.32682926829268294,0.2427536231884058,0.1402439024390244,0.10416666666666667,"7.450740571",20,-23.876926967034738,284,0.2572463768115942,401,0.3632246376811594
608324,"Bregman, Alex",714,0.9095541401273886,623,"71.001324846",0.0896358543417367,0.4301765650080257,0.3753501400560224,0.15248796147672553,0.1330532212885154,"7.072280294",17,-4.617121518842803,91,0.12745098039215685,349,0.4887955182072829
664034,"France, Ty",860,0.9024134312696747,695,"70.990008291",0.14651162790697675,0.339568345323741,0.2744186046511628,0.15683453237410072,0.12674418604651164,"7.444853895",19,-21.286561793231968,165,0.19186046511627908,339,0.3941860465116279
596019,"Lindor, Francisco",1180,0.9062980030721967,942,"70.957487339",0.16440677966101694,0.3375796178343949,0.26949152542372884,0.13906581740976645,0.11101694915254237,"7.500810839",14,-23.705192399748945,238,0.2016949152542373,436,0.3694915254237288
608070,"Ramírez, José",1084,0.9063545150501672,941,"70.947914345",0.16236162361623618,0.34643995749202977,0.3007380073800738,0.13177470775770456,0.11439114391143912,"7.238763063",18,1.902769511823089,143,0.13191881918819187,474,0.43726937269372695
647304,"Naylor, Josh",929,0.8975845410628019,739,"70.943762508",0.1776103336921421,0.39242219215155616,0.31216361679224974,0.16373477672530445,0.1302475780409042,"7.579933671",21,-1.9448138686284278,190,0.20452099031216361,423,0.45532831001076424
630105,"Cronenworth, Jake",801,0.897982062780269,653,"70.938401161",0.15480649188514362,0.3016845329249617,0.2459425717852684,0.11944869831546708,0.09737827715355805,"7.022978152",9,-22.261454776480882,148,0.18476903870162298,291,0.36329588014981273
682177,"Schneemann, Daniel",660,0.9004092769440655,479,"70.924933455",0.11969696969696972,0.34029227557411273,0.24696969696969698,0.14613778705636743,0.10606060606060606,"7.012910439",26,-20.148991765240773,181,0.27424242424242423,241,0.36515151515151517
621020,"Swanson, Dansby",1122,0.9033816425120773,810,"70.915341854",0.056149732620320865,0.35555555555555557,0.25668449197860965,0.16913580246913582,0.12210338680926916,"7.415592442",29,-24.224196010502503,312,0.27807486631016043,399,0.35561497326203206
668715,"Steer, Spencer",984,0.9027522935779817,748,"70.872283211",0.07113821138211383,0.30080213903743314,0.22865853658536586,0.10026737967914438,0.07621951219512195,"7.388738669",18,-15.088790457914557,236,0.23983739837398374,359,0.3648373983739837
686668,"Doyle, Brenton",862,0.9026178010471204,625,"70.753457343",0.06264501160092807,0.3648,0.26450116009280744,0.1584,0.1148491879350348,"7.21751203",24,-25.014215088532296,237,0.27494199535962877,334,0.3874709976798144
690993,"Keith, Colt",732,0.9093167701863354,579,"70.746111175",0.09972677595628415,0.35578583765112265,0.2814207650273224,0.15198618307426598,0.12021857923497267,"6.814692404",15,-17.166520194743935,153,0.20901639344262296,293,0.40027322404371585
643446,"McNeil, Jeff",793,0.9042189281641961,678,"70.745086822",0.1021437578814628,0.3141592920353982,0.2686002522068096,0.09144542772861357,0.07818411097099622,"7.330167793",17,-16.133921532288205,115,0.1450189155107188,322,0.4060529634300126
683734,"Vaughn, Andrew",713,0.9013906447534766,569,"70.666420463",0.12201963534361852,0.4007029876977153,0.31977559607293127,0.1827768014059754,0.1458625525946704,"7.262415568",11,-20.421396311911188,144,0.20196353436185133,306,0.42917251051893407
668930,"Turang, Brice",1070,0.9006734006734006,867,"70.652912252",0.1813084112149533,0.34371395617070355,0.27850467289719627,0.14302191464821223,0.11588785046728972,"6.829842991",27,-5.936100626309121,203,0.1897196261682243,404,0.3775700934579439
678246,"Vargas, Miguel",940,0.9012464046021093,772,"70.631688011",0.11702127659574472,0.3601036269430052,0.2957446808510638,0.13212435233160622,0.10851063829787234,"7.605435479",17,-23.901337647402134,168,0.17872340425531916,372,0.39574468085106385
702616,"Holliday, Jackson",996,0.9038112522686026,771,"70.618351546",0.10742971887550203,0.35149156939040205,0.2720883534136546,0.1504539559014267,0.11646586345381527,"6.903384729",21,-29.14060715354509,225,0.22590361445783133,398,0.39959839357429716
700932,"Manzardo, Kyle",855,0.9047619047619048,625,"70.594998772",0.07953216374269007,0.3568,0.2608187134502924,0.1424,0.10409356725146199,"7.394629942",20,-11.34209184446488,230,0.26900584795321636,306,0.35789473684210527
666971,"Gurriel Jr., Lourdes",923,0.9013671875,758,"70.593145666",0.09642470205850491,0.35224274406332456,0.28927410617551463,0.12928759894459102,0.10617551462621885,"7.490822839",16,-10.012054270893701,165,0.17876489707475623,402,0.4355362946912243
672761,"Pérez, Wenceel",671,0.9079837618403248,498,"70.54541386",0.08494783904619971,0.3714859437751004,0.2757078986587183,0.142570281124498,0.10581222056631892,"6.956413279",3,-12.255375540928911,173,0.2578241430700447,240,0.35767511177347244
592206,"Castellanos, Nick",1126,0.9015212169735789,798,"70.532084618",0.1696269982238011,0.32205513784461154,0.22824156305506216,0.11904761904761904,0.08436944937833037,"7.681796581",17,-22.4107416565515,328,0.2912966252220249,370,0.3285968028419183
693304,"Gonzales, Nick",702,0.9034749034749034,543,"70.520509943",0.13390313390313396,0.35359116022099446,0.27350427350427353,0.13259668508287292,0.10256410256410256,"7.548539487",24,-22.54336373419476,159,0.2264957264957265,282,0.4017094017094017
666018,"Aranda, Jonathan",730,0.9012345679012346,558,"70.474476274",0.136986301369863,0.3207885304659498,0.2452054794520548,0.16666666666666666,0.1273972602739726,"7.291074945",9,1.6258394054350083,172,0.2356164383561644,238,0.32602739726027397
608348,"Kelly, Carson",662,0.9131034482758621,523,"70.432858852",0.06193353474320243,0.35181644359464626,0.27794561933534745,0.1491395793499044,0.11782477341389729,"6.993969532",2,-13.276944799502314,139,0.20996978851963746,260,0.39274924471299094
673962,"Jung, Josh",870,0.9015544041450777,668,"70.283741103",0.051724137931034496,0.33532934131736525,0.2574712643678161,0.16766467065868262,0.12873563218390804,"6.976292299",17,-12.795150950707898,202,0.23218390804597702,325,0.3735632183908046
682657,"Martínez, Angel",818,0.9028697571743929,641,"70.190628509",0.10757946210268952,0.3088923556942278,0.24205378973105135,0.09516380655226209,0.0745721271393643,"7.380795758",7,-27.444469780108054,177,0.21638141809290953,300,0.36674816625916873
650402,"Torres, Gleyber",948,0.90371782650143,772,"70.189734515",0.11814345991561187,0.3588082901554404,0.2921940928270042,0.14507772020725387,0.11814345991561181,"7.158491508",17,-28.224773982759775,176,0.18565400843881857,383,0.4040084388185654
669242,"Edman, Tommy",560,0.9061488673139159,459,"70.151895089",0.11964285714285716,0.3747276688453159,0.30714285714285716,0.1568627450980392,0.12857142857142856,"6.90088725",6,-11.261624338703568,101,0.18035714285714285,265,0.4732142857142857
641355,"Bellinger, Cody",1121,0.9106417546709992,928,"70.110897618",0.06512042818911688,0.3394396551724138,0.28099910793933985,0.12607758620689655,0.10437109723461195,"7.756810116",10,-4.1408213116324335,193,0.17216770740410348,463,0.4130240856378234
677587,"Rocchio, Brayan",620,0.9024745269286754,465,"69.997537065",0.06774193548387096,0.3655913978494624,0.27419354838709675,0.13333333333333333,0.1,"7.326627677",10,-26.286459652753805,155,0.25,243,0.3919354838709677
670770,"Friedl, TJ",893,0.907520325203252,742,"69.877426898",0.05935050391937293,0.3692722371967655,0.3068309070548712,0.11859838274932614,0.09854423292273236,"6.722807492",14,-30.986897143268344,151,0.1690929451287794,424,0.4748040313549832
518692,"Freeman, Freddie",1086,0.8975206611570248,818,"69.852386538",0.0837937384898711,0.3533007334963325,0.26611418047882135,0.15647921760391198,0.11786372007366483,"6.868799549",13,-5.235513886278033,268,0.24677716390423574,401,0.3692449355432781
669257,"Smith, Will",645,0.8958333333333334,512,"69.795635612",0.062015503875969005,0.357421875,0.2837209302325581,0.162109375,0.12868217054263567,"7.257037163",19,0.42427175281003393,133,0.2062015503875969,247,0.3829457364341085
514888,"Altuve, Jose",972,0.9016697588126159,789,"69.706923416",0.10905349794238685,0.31685678073510776,0.257201646090535,0.10266159695817491,0.08333333333333333,"7.5694332",12,-11.584807211741023,183,0.1882716049382716,416,0.4279835390946502
680574,"McLain, Matt",879,0.9024640657084189,641,"69.693676359",0.052332195676905585,0.32605304212168484,0.23777019340159272,0.12324492979719189,0.08987485779294653,"6.850454437",30,-31.59612661582232,238,0.2707622298065984,303,0.3447098976109215
683737,"Busch, Michael",936,0.9,707,"69.63035234",0.07051282051282051,0.38472418670438474,0.2905982905982906,0.173974540311174,0.13141025641025642,"7.021369722",18,-2.1658814047003876,229,0.24465811965811965,340,0.36324786324786323
807713,"Shaw, Matt",706,0.9005102040816326,566,"69.608750765",0.113314447592068,0.28091872791519434,0.22521246458923513,0.10247349823321555,0.0821529745042493,"6.957595793",17,-10.848103024763578,140,0.19830028328611898,272,0.38526912181303113
666158,"Lux, Gavin",778,0.9015063731170336,632,"69.569832481",0.05141388174807199,0.3449367088607595,0.2802056555269923,0.12025316455696203,0.09768637532133675,"7.360788586",32,-11.162321279774076,146,0.18766066838046272,317,0.4074550128534704
666023,"Fermin, Freddy",624,0.9030390738060782,495,"69.565852612",0.052884615384615384,0.33131313131313134,0.26282051282051283,0.10707070707070707,0.08493589743589744,"7.283905801",21,-15.714505876947758,129,0.20673076923076922,229,0.36698717948717946
650859,"Rengifo, Luis",903,0.9011976047904192,708,"69.537732968",0.07308970099667773,0.3403954802259887,0.26688815060908083,0.10875706214689265,0.08527131782945736,"7.063275437",13,-32.073277221017825,195,0.2159468438538206,364,0.40310077519379844
686797,"Lee, Brooks",852,0.9006342494714588,673,"69.503786174",0.0938967136150235,0.362555720653789,0.2863849765258216,0.0950965824665676,0.07511737089201878,"7.169172688",42,-31.308400389853745,179,0.21009389671361503,351,0.4119718309859155
621493,"Ward, Taylor",890,0.9035532994923858,688,"69.470514",0.07191011235955055,0.373546511627907,0.28876404494382024,0.14680232558139536,0.11348314606741573,"7.089613539",26,-1.7588999436523696,202,0.22696629213483147,353,0.39662921348314606
681082,"Stott, Bryson",881,0.9045174537987679,750,"69.358487003",0.056753688989784334,0.336,0.28603859250851305,0.10533333333333333,0.08967082860385925,"7.198297957",11,-18.683624893181257,131,0.14869466515323496,378,0.42905788876276957
680977,"Donovan, Brendan",728,0.9032258064516129,634,"69.324502088",0.04807692307692309,0.4227129337539432,0.36813186813186816,0.1750788643533123,0.15247252747252749,"6.806265975",8,-15.270646277316796,94,0.12912087912087913,363,0.49862637362637363
665926,"Giménez, Andrés",657,0.9087136929460581,502,"69.273141994",0.07001522070015223,0.3147410358565737,0.2404870624048706,0.08167330677290836,0.0624048706240487,"7.046796819",5,-27.466277532972402,155,0.2359208523592085,237,0.3607305936073059
666182,"Bichette, Bo",1037,0.9001736111111112,856,"69.120509508",0.09353905496624881,0.34579439252336447,0.2854387656702025,0.15537383177570094,0.12825458052073288,"7.274691003",21,-8.673234084280883,181,0.17454194792671165,414,0.39922854387656703
643565,"Tauchman, Mike",655,0.9009628610729024,505,"69.078247328",0.059541984732824446,0.3227722772277228,0.24885496183206107,0.11683168316831684,0.0900763358778626,"7.17535426",16,-9.663260036412815,150,0.22900763358778625,229,0.34961832061068704
669701,"Smith, Josh",902,0.9010989010989011,725,"69.062262971",0.036585365853658534,0.3393103448275862,0.2727272727272727,0.10482758620689656,0.08425720620842572,"6.738840532",13,-26.939981624996037,177,0.19623059866962306,354,0.3924611973392461
687363,"Scott II, Victor",650,0.9002770083102493,473,"69.026271338",0.06000000000000001,0.3171247357293869,0.23076923076923078,0.07399577167019028,0.05384615384615385,"6.390859677",21,-34.11161069999058,177,0.2723076923076923,233,0.35846153846153844
605141,"Betts, Mookie",861,0.8987473903966597,755,"69.012230197",0.08013937282229966,0.47152317880794703,0.413472706155633,0.1337748344370861,0.1173054587688734,"7.029355749",30,-16.454001779344566,106,0.12311265969802555,472,0.5481997677119629
645277,"Albies, Ozzie",1121,0.9004016064257028,908,"68.983518707",0.0704727921498662,0.3502202643171806,0.2836752899197145,0.08149779735682819,0.06601248884924175,"7.216701169",17,-32.16337892558636,213,0.19000892060660124,453,0.4041034790365745
641680,"Heim, Jonah",741,0.902557856272838,573,"68.955558448",0.048582995951417005,0.34904013961605584,0.2699055330634278,0.11518324607329843,0.08906882591093117,"7.51248525",15,-28.241643754468107,168,0.22672064777327935,276,0.3724696356275304
670623,"Paredes, Isaac",657,0.8987688098495212,552,"68.923307032",0.09436834094368343,0.3170289855072464,0.2663622526636225,0.09601449275362318,0.0806697108066971,"8.029445814",9,-10.00111315564216,105,0.1598173515981735,256,0.3896499238964992
643217,"Benintendi, Andrew",763,0.9008264462809917,586,"68.746355636",0.031454783748361734,0.3856655290102389,0.2961992136304063,0.12798634812286688,0.0982961992136304,"7.084330996",14,-16.88677138478439,177,0.23197903014416776,312,0.4089121887287025
687462,"Horwitz, Spencer",681,0.8996036988110965,567,"68.515396226",0.07048458149779736,0.31746031746031744,0.2643171806167401,0.08818342151675485,0.07342143906020558,"6.95921069",13,-13.264828163246067,114,0.16740088105726872,253,0.37151248164464024
543760,"Semien, Marcus",865,0.9001040582726326,683,"68.434827283",0.05317919075144508,0.3616398243045388,0.2855491329479769,0.11859443631039532,0.09364161849710982,"7.719282347",24,-36.53500755140247,182,0.21040462427745665,336,0.3884393063583815
663538,"Hoerner, Nico",991,0.9058500914076782,901,"68.434678254",0.026236125126135223,0.40066592674805773,0.36427850655903127,0.09655937846836848,0.08779011099899092,"7.186780767",16,-12.455643940540405,90,0.09081735620585267,514,0.5186680121089808
808982,"Lee, Jung Hoo",911,0.8984220907297831,798,"68.34337596",0.027442371020856213,0.39849624060150374,0.34906695938529086,0.10776942355889724,0.09440175631174534,"7.530641131",6,-19.757923697992407,113,0.12403951701427003,440,0.4829857299670692
672695,"Perdomo, Geraldo",1017,0.901595744680851,910,"68.256621416",0.04621435594886923,0.36043956043956044,0.3225172074729597,0.1021978021978022,0.09144542772861357,"6.900227158",21,6.612472163611702,107,0.10521140609636184,469,0.4611602753195674
686217,"Frelick, Sal",874,0.9056994818652849,777,"68.189706979",0.05377574370709382,0.33462033462033464,0.2974828375286041,0.07335907335907337,0.06521739130434782,"7.113939005",13,-9.582467892616593,97,0.11098398169336385,398,0.45537757437070936
664770,"Lukes, Nathan",693,0.8965071151358344,599,"67.99142404",0.05339105339105339,0.34557595993322204,0.2987012987012987,0.10851419031719532,0.09379509379509379,"6.479899913",7,-2.753759783407724,94,0.13564213564213565,296,0.42712842712842713
702332,"Durbin, Caleb",699,0.905440414507772,629,"67.915193605",0.018597997138769678,0.37042925278219396,0.3333333333333333,0.0794912559618442,0.0715307582260372,"6.831482003",21,-15.861522270873753,70,0.10014306151645208,361,0.5164520743919886
676391,"Clement, Ernie",864,0.9028213166144201,765,"67.606382419",0.024305555555555566,0.4169934640522876,0.36921296296296297,0.09281045751633987,0.08217592592592593,"7.045011447",30,-20.83778780639848,99,0.11458333333333333,443,0.5127314814814815
656716,"McKinstry, Zach",844,0.9134199134199135,657,"67.540293898",0.018957345971563982,0.3089802130898021,0.24052132701421802,0.0898021308980213,0.06990521327014218,"6.799644265",9,-16.318898221201966,187,0.22156398104265404,310,0.36729857819905215
694384,"Schanuel, Nolan",809,0.899888765294772,692,"67.529340396",0.060568603213844247,0.3786127167630058,0.3238566131025958,0.09393063583815028,0.08034610630407911,"6.695874351",13,-25.751288270395378,117,0.1446229913473424,356,0.4400494437577256
700337,"Quero, Edgar",648,0.9012517385257302,515,"67.499071944",0.013888888888888895,0.4330097087378641,0.3441358024691358,0.14951456310679612,0.11882716049382716,"6.715046188",5,-20.928409215736657,133,0.2052469135802469,269,0.41512345679012347
805367,"Meidroth, Chase",692,0.9010416666666666,617,"67.434461228",0.015895953757225436,0.44084278768233387,0.3930635838150289,0.11993517017828201,0.1069364161849711,"6.652545072",12,-21.34877599253191,75,0.10838150289017341,351,0.5072254335260116
663968,"Mangum, Jake",766,0.900117508813161,624,"67.336626867",0.05352480417754569,0.3301282051282051,0.2689295039164491,0.09455128205128205,0.07702349869451697,"6.5329703",8,-17.703061808356637,142,0.185378590078329,292,0.381201044386423
669364,"Edwards, Xavier",924,0.8988326848249028,815,"66.87790447",0.02380952380952381,0.3570552147239264,0.31493506493506496,0.06748466257668712,0.05952380952380952,"6.3922075",11,-32.56110708794117,109,0.11796536796536797,410,0.44372294372294374
643396,"Kiner-Falefa, Isiah",685,0.9013157894736842,590,"66.566837869",0.011678832116788326,0.3440677966101695,0.29635036496350364,0.08983050847457627,0.07737226277372262,"6.89319981",11,-12.800292187715842,95,0.1386861313868613,319,0.4656934306569343
624428,"Frazier, Adam",817,0.8987898789878987,674,"65.85543",0.015911872705018364,0.3264094955489614,0.2692778457772338,0.04154302670623145,0.03427172582619339,"6.912510086",16,-26.536099056815488,143,0.17503059975520197,308,0.3769889840881273
527038,"Flores, Wilmer",771,0.8996499416569428,619,"65.529887795",0.009079118028534373,0.345718901453958,0.2775616083009079,0.061389337641357025,0.04928664072632944,"6.89320441",17,-23.954953872005888,152,0.19714656290531776,282,0.3657587548638132
805779,"Wilson, Jacob",726,0.8996282527881041,658,"63.858544986",0.002754820936639119,0.4133738601823708,0.3746556473829201,0.041033434650455926,0.0371900826446281,"6.108466157",9,-9.923063106042749,68,0.09366391184573003,380,0.5234159779614325
680757,"Kwan, Steven",954,0.9,882,"63.681147338",0.008385744234800837,0.42517006802721086,0.39308176100628933,0.04081632653061224,0.03773584905660377,"6.32893608",16,-32.48012444267142,72,0.07547169811320754,468,0.49056603773584906
650333,"Arraez, Luis",1013,0.8980496453900709,961,"62.648735321",0.003948667324777887,0.449531737773153,0.42645607107601186,0.021852237252861603,0.02073050345508391,"5.857707374",8,-22.60570343467667,52,0.05133267522211254,513,0.506416584402764